<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
TMS,03/03/2009,16.9,17.8,16.8,17.8,2390
TMS,03/02/2009,17.0,17.7,16.8,17.7,2510
TMS,02/27/2009,17.8,17.8,16.5,17.7,150
TMS,02/26/2009,18.4,18.4,17.4,17.4,2760
TMS,02/25/2009,17.7,18.3,16.8,18.3,8200
TMS,02/24/2009,17.7,17.7,16.1,17.7,6370
TMS,02/23/2009,16.9,16.9,16.9,16.9,1190
TMS,02/20/2009,18.6,18.6,17.1,17.8,3300
TMS,02/19/2009,18.0,18.0,18.0,18.0,310
TMS,02/18/2009,18.9,18.9,18.9,18.9,10
TMS,02/17/2009,18.0,18.9,18.0,18.9,1510
TMS,02/16/2009,17.8,18.9,17.8,18.9,1850
TMS,02/13/2009,17.3,18.7,17.3,18.7,5150
TMS,02/12/2009,18.2,18.2,18.2,18.2,400
TMS,02/11/2009,18.6,19.1,18.6,19.1,500
TMS,02/10/2009,18.4,19.6,18.4,19.6,1610
TMS,02/09/2009,19.4,19.4,18.8,19.3,5510
TMS,02/06/2009,18.8,19.9,18.8,19.8,2770
TMS,02/05/2009,19.4,20.9,19.3,19.8,2230
TMS,02/04/2009,19.3,20.3,19.3,20.3,3370
TMS,02/03/2009,20.2,20.3,20.2,20.3,610
TMS,02/02/2009,20.7,21.7,20.2,20.7,1900
TMS,01/23/2009,20.4,20.7,19.4,20.7,4210
TMS,01/22/2009,18.8,20.4,18.8,20.4,2630
TMS,01/21/2009,20.4,20.4,18.9,19.8,1670
TMS,01/20/2009,19.3,20.7,18.9,19.9,1790
TMS,01/19/2009,19.1,19.9,19.1,19.9,1200
TMS,01/16/2009,19.3,19.9,19.2,19.9,2260
TMS,01/15/2009,20.7,20.7,19.7,20.2,1220
TMS,01/14/2009,20.7,20.7,20.7,20.7,810
TMS,01/13/2009,19.8,21.2,19.4,20.4,1980
TMS,01/12/2009,20.4,20.4,20.4,20.4,610
TMS,01/09/2009,19.1,20.4,19.1,20.4,1030
TMS,01/08/2009,19.4,19.9,19.4,19.9,1100
TMS,01/07/2009,19.9,19.9,19.9,19.9,600
TMS,01/06/2009,19.1,20.0,18.6,19.9,1130
TMS,01/05/2009,19.2,19.2,19.2,19.2,1030
TMS,01/02/2009,19.6,20.2,19.6,20.2,710
TMS,12/31/2008,19.7,20.6,19.7,20.6,4700
TMS,12/30/2008,20.7,20.7,20.7,20.7,510
TMS,12/29/2008,20.9,20.9,19.9,20.7,3100
TMS,12/26/2008,19.9,19.9,19.2,19.9,930
TMS,12/25/2008,19.9,19.9,19.9,19.9,500
TMS,12/24/2008,19.9,19.9,19.9,19.9,200
TMS,12/23/2008,18.1,19.9,18.1,19.9,1220
TMS,12/22/2008,19.7,19.7,19.0,19.0,130
TMS,12/19/2008,20.3,20.0,20.0,20.0,10
TMS,12/18/2008,20.3,20.3,20.3,20.3,310
TMS,12/17/2008,19.3,20.3,19.3,20.3,360
TMS,12/16/2008,20.3,20.3,20.3,20.3,430
TMS,12/15/2008,20.3,20.3,20.3,20.3,560
TMS,12/12/2008,19.8,19.8,19.8,19.8,230
