<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
FMC,03/23/2009,7.4,7.4,7.2,7.3,9720
FMC,03/20/2009,7.5,7.5,7.4,7.4,14530
FMC,03/19/2009,7.4,7.4,7.3,7.3,90940
FMC,03/18/2009,7.2,7.2,7.0,7.1,13790
FMC,03/17/2009,7.1,7.1,6.9,7.0,23050
FMC,03/16/2009,7.2,7.2,6.9,6.9,5680
FMC,03/13/2009,7.1,7.1,6.9,7.0,2660
FMC,03/12/2009,7.1,7.1,6.9,6.9,3490
FMC,03/11/2009,7.2,7.2,7.1,7.1,15900
FMC,03/10/2009,6.9,6.9,6.8,6.9,35830
FMC,03/09/2009,6.8,6.8,6.8,6.8,2150
FMC,03/06/2009,7.0,7.0,6.9,7.0,5290
FMC,03/05/2009,6.9,7.1,6.9,7.0,3750
FMC,03/04/2009,7.0,7.0,6.8,6.9,1230
FMC,03/03/2009,7.0,7.0,6.9,6.9,2650
FMC,03/02/2009,6.8,6.9,6.8,6.8,3690
FMC,02/27/2009,6.8,6.8,6.8,6.8,1110
FMC,02/26/2009,6.4,6.9,6.4,6.5,6660
FMC,02/25/2009,6.6,6.7,6.6,6.7,19850
FMC,02/24/2009,6.4,6.7,6.4,6.4,6140
FMC,02/23/2009,6.9,6.9,6.7,6.7,14600
FMC,02/20/2009,6.9,6.9,6.9,6.9,7200
FMC,02/19/2009,6.9,7.1,6.9,7.0,20330
FMC,02/18/2009,7.3,7.3,7.1,7.1,5320
FMC,02/17/2009,7.3,7.4,7.2,7.4,1980
FMC,02/16/2009,7.7,7.7,7.5,7.5,5400
FMC,02/13/2009,7.8,7.8,7.3,7.8,7020
FMC,02/12/2009,7.7,7.7,7.4,7.7,7360
FMC,02/11/2009,7.2,7.5,7.2,7.4,20050
FMC,02/10/2009,7.9,8.0,7.6,7.6,5160
FMC,02/09/2009,8.1,8.1,7.9,8.0,6740
FMC,02/06/2009,8.1,8.1,8.0,8.0,34400
FMC,02/05/2009,8.1,8.2,7.9,7.9,12900
FMC,02/04/2009,8.0,8.2,8.0,8.0,72550
FMC,02/03/2009,8.2,8.2,7.9,7.9,14670
FMC,02/02/2009,8.2,8.3,8.2,8.2,8950
FMC,01/23/2009,8.1,8.3,8.1,8.1,14360
FMC,01/22/2009,7.9,8.2,7.9,8.2,24330
FMC,01/21/2009,8.0,8.0,7.9,7.9,4930
FMC,01/20/2009,8.0,8.1,8.0,8.0,17870
FMC,01/19/2009,8.1,8.1,8.0,8.1,21580
FMC,01/16/2009,7.8,8.0,7.8,8.0,5240
FMC,01/15/2009,7.9,7.9,7.8,7.8,3950
FMC,01/14/2009,7.7,8.0,7.7,7.9,4480
FMC,01/13/2009,8.1,8.0,8.0,8.0,10720
FMC,01/12/2009,8.1,8.1,8.1,8.1,820
FMC,01/09/2009,8.2,8.0,8.0,8.0,10000
