<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
HAS,10/24/2007,44.0,45.0,44.0,44.9,28640
HAS,10/23/2007,43.5,43.7,43.5,43.5,18830
HAS,10/22/2007,43.5,44.5,43.5,43.5,37110
HAS,10/19/2007,43.5,44.7,43.5,44.7,24110
HAS,10/18/2007,45.2,45.2,43.5,43.5,92380
HAS,10/17/2007,45.2,45.7,45.0,45.7,42800
HAS,10/16/2007,45.0,45.5,45.0,45.0,48800
HAS,10/15/2007,44.5,45.0,44.5,44.8,24770
HAS,10/12/2007,45.0,45.0,44.0,45.0,24390
HAS,10/11/2007,45.3,45.7,45.0,45.0,25010
HAS,10/10/2007,46.5,46.5,45.0,45.5,34900
HAS,10/09/2007,43.1,46.5,43.1,46.5,109270
HAS,10/08/2007,44.6,45.6,44.6,44.6,53280
HAS,10/05/2007,47.0,47.0,45.1,46.8,112610
HAS,10/04/2007,45.1,45.1,44.9,45.1,123480
HAS,10/03/2007,42.3,43.2,41.8,43.2,90250
HAS,10/02/2007,41.8,41.8,40.6,41.3,71070
HAS,10/01/2007,40.3,41.3,40.3,41.3,44910
HAS,09/28/2007,38.8,40.1,38.6,39.8,67610
HAS,09/27/2007,37.7,38.6,37.7,38.6,50920
HAS,09/26/2007,38.9,38.9,37.9,38.4,35910
HAS,09/25/2007,38.9,39.1,37.9,38.9,85060
HAS,09/24/2007,37.9,37.9,37.4,37.4,24640
HAS,09/21/2007,37.9,37.9,37.7,37.9,39990
HAS,09/20/2007,38.6,38.8,38.4,38.4,30140
HAS,09/19/2007,37.8,38.6,37.8,38.6,45510
HAS,09/18/2007,38.8,38.8,37.6,37.6,42860
HAS,09/17/2007,38.8,38.8,37.6,38.8,158260
HAS,09/14/2007,37.9,37.9,37.9,37.6,31200
HAS,09/13/2007,35.9,36.3,35.5,36.3,83150
HAS,09/12/2007,35.5,36.2,35.5,35.9,37220
