<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
TDH,07/10/2008,28.7,29.0,28.7,28.7,133640
TDH,07/09/2008,29.5,29.5,29.5,29.5,36590
TDH,07/08/2008,30.3,30.3,30.3,30.3,15350
TDH,07/07/2008,31.9,31.9,31.1,31.1,47030
TDH,07/04/2008,31.9,31.9,31.6,31.9,31850
TDH,07/03/2008,31.1,31.1,31.1,31.1,36750
TDH,07/02/2008,29.5,30.3,29.5,30.3,11770
TDH,07/01/2008,28.7,29.5,28.7,29.5,19710
TDH,06/30/2008,28.4,29.7,28.4,28.7,3100
TDH,06/27/2008,27.9,29.2,27.9,29.2,15490
TDH,06/26/2008,30.0,30.0,28.7,28.7,8790
TDH,06/25/2008,28.2,29.5,28.2,29.2,3880
TDH,06/24/2008,28.7,29.0,28.7,28.7,13590
TDH,06/23/2008,29.2,30.8,29.2,29.5,14680
TDH,06/20/2008,30.0,31.1,30.0,30.0,18950
TDH,06/19/2008,30.8,31.6,30.8,30.8,17740
TDH,06/18/2008,32.1,32.1,31.6,31.6,45460
TDH,06/17/2008,32.1,32.1,31.6,32.1,14410
TDH,06/16/2008,31.6,32.6,31.6,31.6,26390
TDH,06/13/2008,32.1,32.1,32.1,32.1,25490
TDH,06/12/2008,33.1,33.1,32.6,32.6,3250
TDH,06/11/2008,33.6,33.6,33.1,33.1,2150
TDH,06/10/2008,33.6,33.6,33.6,33.6,10010
TDH,06/09/2008,34.1,34.1,34.1,34.1,60
TDH,06/06/2008,34.6,34.6,34.6,34.6,500
TDH,06/05/2008,35.1,35.1,35.1,35.1,1000
TDH,06/04/2008,35.6,35.6,35.6,35.6,10
TDH,06/03/2008,36.1,36.1,36.1,36.1,100
TDH,05/30/2008,36.6,36.6,36.6,36.6,10
TDH,05/26/2008,37.1,37.1,37.1,37.1,3610
TDH,05/23/2008,37.6,37.6,37.6,37.6,100
TDH,05/22/2008,38.1,38.1,38.1,38.1,17650
TDH,05/21/2008,38.9,38.9,38.9,38.9,660
TDH,05/20/2008,40.5,40.5,39.7,39.7,1020
TDH,05/19/2008,40.5,40.5,40.5,40.5,610
TDH,05/16/2008,41.3,41.3,41.3,41.3,19930
TDH,05/15/2008,42.1,42.1,42.1,42.1,10
TDH,05/14/2008,42.9,42.9,42.9,42.9,1000
TDH,05/13/2008,43.7,43.7,43.7,43.7,10
TDH,05/12/2008,44.5,44.5,44.5,44.5,320
TDH,05/09/2008,45.3,45.3,45.3,45.3,30
TDH,05/08/2008,46.1,46.1,46.1,46.1,15610
TDH,05/07/2008,46.1,46.9,46.1,46.9,14910
TDH,05/06/2008,47.7,47.7,46.1,46.9,28320
TDH,05/05/2008,45.6,46.9,45.6,46.9,9960
TDH,04/29/2008,46.9,46.9,45.3,46.4,20780
TDH,04/28/2008,44.5,46.1,44.5,46.1,9060
TDH,04/25/2008,43.7,45.3,43.7,45.3,34950
TDH,04/24/2008,44.5,44.5,44.5,44.5,1600
TDH,04/23/2008,45.3,45.3,45.3,45.3,11300
TDH,04/22/2008,46.1,46.1,46.1,46.1,5430
TDH,04/21/2008,47.7,47.7,46.9,46.9,15970
TDH,04/18/2008,47.7,47.7,46.9,47.7,37210
TDH,04/17/2008,45.3,46.9,45.3,46.9,45000
TDH,04/16/2008,46.9,46.1,46.1,46.1,10
TDH,04/11/2008,47.7,46.9,46.9,46.9,10
TDH,04/10/2008,47.7,47.7,47.7,47.7,28190
TDH,04/09/2008,48.5,48.5,48.5,48.5,41510
TDH,04/08/2008,50.1,50.1,48.5,49.3,51100
TDH,04/07/2008,49.3,49.3,49.3,49.3,30150
TDH,04/04/2008,48.5,48.5,48.5,48.5,39190
TDH,04/03/2008,48.2,48.2,48.2,48.2,42440
TDH,04/02/2008,47.9,47.9,47.9,47.9,60570
TDH,04/01/2008,47.6,47.6,47.6,47.6,32970
TDH,03/31/2008,47.3,47.3,47.3,47.3,18610
TDH,03/28/2008,47.0,47.0,47.0,47.0,11760
TDH,03/27/2008,46.7,46.7,46.7,46.7,26320
TDH,03/26/2008,44.1,46.4,43.0,46.4,49090
TDH,03/25/2008,45.1,45.1,45.1,45.1,10920
TDH,03/24/2008,47.4,47.4,47.4,47.4,13120
TDH,03/21/2008,50.2,50.2,49.7,49.7,42320
TDH,03/20/2008,50.8,52.3,50.8,52.3,103600
TDH,03/19/2008,50.0,51.8,50.0,50.8,86800
TDH,03/18/2008,51.3,51.3,50.8,50.8,320940
TDH,03/17/2008,53.4,53.4,50.8,50.8,20890
TDH,03/14/2008,54.4,54.4,52.9,53.4,33630
TDH,03/13/2008,55.5,55.5,53.4,53.4,29630
TDH,03/12/2008,51.8,53.9,51.8,52.9,25700
TDH,03/11/2008,56.5,56.5,51.8,53.9,55480
TDH,03/10/2008,53.9,53.9,53.9,53.9,79350
TDH,03/07/2008,51.2,51.2,51.2,51.3,36850
TDH,03/06/2008,49.2,49.2,49.2,49.2,34130
TDH,03/05/2008,46.9,47.1,46.9,46.9,62880
TDH,03/04/2008,49.2,49.2,49.2,49.2,67000
TDH,03/03/2008,51.8,51.8,51.8,51.8,12200
TDH,02/29/2008,55.5,55.5,54.4,54.4,41060
TDH,02/28/2008,57.0,57.5,56.5,57.0,25930
TDH,02/27/2008,57.6,59.6,56.5,56.5,7120
TDH,02/26/2008,61.2,61.7,58.6,58.6,63620
TDH,02/25/2008,58.6,61.2,58.6,61.2,26510
TDH,02/22/2008,57.5,59.1,57.5,58.6,103290
TDH,02/21/2008,60.1,60.1,60.1,60.1,15270
