MaCK,Ngay,GiaMoCua,GiaCaoNhat,GiaThapNhat,GiaDongCua,KhoiLuongGD,GiaTran,GiaSan,GiaThamChieu,TangGiam,%,GDThoaThuan,NNMua,NNBan
BBC,2/13/2003,15.2,15.2,15.2,15.2,2400,15.75,14.25,14.7,0.5,3.4,0,0,0
BBC,2/14/2003,15.1,15.1,15.1,15.1,2400,15.86,14.35,15,0.1,0.67,0,0,0
BBC,2/17/2003,14.9,14.9,14.9,14.9,4100,15.65,14.16,15.1,-0.2,-1.32,0,0,0
BBC,2/18/2003,15,15,15,15,2200,15.75,14.25,14.9,0.1,0.67,0,0,0
BBC,2/19/2003,14.7,14.7,14.7,14.7,2000,15.44,13.97,15,-0.3,-2,0,0,0
BBC,2/20/2003,14.7,14.7,14.7,14.7,1000,15.44,13.97,14.7,0,0,0,0,0
BBC,2/21/2003,14.7,14.7,14.7,14.7,4500,15.44,13.97,14.7,0,0,0,0,0
BBC,2/24/2003,14.3,14.3,14.3,14.3,3800,14.7,13.3,14.7,-0.4,-2.72,0,0,0
BBC,2/25/2003,14.3,14.3,14.3,14.3,6400,15.12,13.68,14,0.3,2.14,0,0,0
BBC,2/26/2003,14.3,14.3,14.3,14.3,5600,15.02,13.59,14.4,-0.1,-0.69,0,0,0
BBC,2/27/2003,14.2,14.2,14.2,14.2,5400,14.91,13.49,14.3,-0.1,-0.7,0,0,0
BBC,2/28/2003,14.2,14.2,14.2,14.2,10800,14.91,13.49,14.2,0,0,0,0,0
BBC,3/3/2003,14.4,14.4,14.4,14.4,2200,15.12,13.68,14.2,0.2,1.41,0,0,0
BBC,3/4/2003,14.4,14.4,14.4,14.4,0,15.12,13.68,14.4,0,0,0,0,0
BBC,3/5/2003,14,14,14,14,8200,14.7,13.3,14.4,-0.4,-2.78,0,0,0
BBC,3/6/2003,14,14,14,14,2600,14.7,13.3,14,0,0,0,0,0
BBC,3/7/2003,13.8,13.8,13.8,13.8,11300,14.49,13.11,14,-0.2,-1.43,0,0,0
BBC,3/10/2003,14.1,14.1,14.1,14.1,4700,14.81,13.4,13.8,0.3,2.17,0,0,0
BBC,3/11/2003,14.1,14.1,14.1,14.1,5800,14.81,13.4,14.1,0,0,0,0,0
BBC,3/12/2003,14.1,14.1,14.1,14.1,9700,14.81,13.4,14.1,0,0,0,0,0
BBC,3/13/2003,14,14,14,14,2600,14.7,13.3,14.1,-0.1,-0.71,0,0,0
BBC,3/14/2003,13.9,13.9,13.9,13.9,4700,14.6,13.21,14,-0.1,-0.71,0,0,0
BBC,3/17/2003,13.9,13.9,13.9,13.9,4100,14.6,13.21,13.9,0,0,0,0,0
BBC,3/18/2003,13.9,13.9,13.9,13.9,400,14.6,13.21,13.9,0,0,0,0,0
BBC,3/19/2003,13.9,13.9,13.9,13.9,2700,14.6,13.21,13.9,0,0,0,0,0
BBC,3/20/2003,13.8,13.8,13.8,13.8,3400,14.49,13.11,13.9,-0.1,-0.72,0,0,0
BBC,3/21/2003,13.6,13.6,13.6,13.6,9800,14.28,12.92,13.8,-0.2,-1.45,0,0,0
BBC,3/24/2003,13.5,13.5,13.5,13.5,8200,14.18,12.83,13.6,-0.1,-0.74,0,0,0
BBC,3/25/2003,13.4,13.4,13.4,13.4,4400,14.07,12.73,13.5,-0.1,-0.74,0,0,0
BBC,3/26/2003,13.1,13.1,13.1,13.1,5300,13.76,12.45,13.4,-0.3,-2.24,0,0,0
BBC,3/27/2003,12.7,12.7,12.7,12.7,15300,13.34,12.07,13.1,-0.4,-3.05,0,0,0
BBC,3/28/2003,12.7,12.7,12.7,12.7,18100,13.34,12.07,12.7,0,0,0,0,0
BBC,3/31/2003,12.1,12.1,12.1,12.1,7600,12.71,11.5,12.7,-0.6,-4.72,0,0,0
BBC,4/1/2003,11.5,11.5,11.5,11.5,29100,12.08,10.93,12.1,-0.6,-4.96,0,0,0
BBC,4/2/2003,12,12,12,12,18400,12.6,11.4,11.5,0.5,4.35,0,0,0
BBC,4/3/2003,12.4,12.4,12.4,12.4,19100,13.02,11.78,12,0.4,3.33,0,0,0
